<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20110222,000000,9766.4700000,9790.7200000,9485.3800000,9503.0100000,35634
20110223,000000,9506.3200000,9560.3300000,9369.6400000,9408.2200000,34677
20110224,000000,9408.2200000,9612.1400000,9315.6200000,9604.4300000,28942
20110225,000000,9606.6300000,9828.2000000,9536.0800000,9818.2800000,13406
20110227,000000,9799.5400000,9810.5600000,9717.9600000,9801.7400000,265
20110228,000000,9802.8400000,9931.8100000,9758.7500000,9828.2000000,4367
20110301,000000,9828.2000000,9975.9100000,9807.2500000,9881.1100000,30556
20110302,000000,9878.9000000,9961.5800000,9821.5800000,9888.8200000,22907
20110303,000000,9891.0300000,10027.7100000,9855.7500000,9907.5600000,27679
20110304,000000,9907.5600000,10039.8400000,9843.6300000,9909.7700000,26140
20110306,000000,9894.3300000,9957.1700000,9860.1600000,9898.7400000,2505
20110307,000000,9898.7400000,9951.6500000,9420.3400000,9420.3400000,41821
20110308,000000,9419.2400000,9601.1200000,9378.4500000,9588.9900000,30880
20110309,000000,9591.2000000,9654.0300000,9221.9300000,9245.0700000,50120
20110310,000000,9242.8700000,9299.0900000,9118.3100000,9250.5900000,36676
20110311,000000,9252.7900000,9358.6100000,9008.0800000,9320.0300000,37269
20110313,000000,9320.0908310,9320.0908310,9127.1853440,9305.7607090,0
20110314,000000,9162.4000000,9307.9100000,9120.5100000,9128.2300000,35222
20110315,000000,9126.0200000,9284.7600000,8986.0300000,9238.4600000,48244
20110316,000000,9241.7700000,9413.7300000,9140.3500000,9271.5300000,43740
20110317,000000,9273.7300000,9630.8800000,9228.5400000,9612.1400000,33413
20110318,000000,9612.1400000,9647.4200000,9483.1700000,9614.3500000,23649
20110320,000000,9604.4300000,9630.8800000,9534.9800000,9563.6400000,2373
20110321,000000,9564.7400000,9629.7800000,9406.0100000,9479.8700000,25290
20110322,000000,9479.8700000,9561.4400000,9425.8500000,9558.1300000,18665
20110323,000000,9560.3300000,9790.7200000,9526.1600000,9734.5000000,32435
20110324,000000,9735.6000000,9820.4800000,9682.6900000,9714.6600000,24373
20110325,000000,9717.9600000,9818.2800000,9698.1200000,9753.2400000,18533
20110327,000000,9760.9600000,9778.5900000,9625.3700000,9627.5800000,3886
20110328,000000,9628.6800000,9654.0300000,9501.9100000,9590.1000000,20307
20110329,000000,9591.2000000,9634.1900000,9463.3300000,9602.2200000,23407
20110330,000000,9600.0200000,9654.0300000,9358.6100000,9439.0800000,34136
20110331,000000,9435.7700000,9505.2200000,9360.8200000,9434.6700000,23744
20110401,000000,9435.7700000,9443.4900000,9285.8600000,9382.8600000,27810
20110403,000000,9390.6391230,9503.0754650,9311.2722940,9367.4904650,0
20110404,000000,9388.3700000,9503.0100000,9354.2000000,9420.3400000,19871
20110405,000000,9422.5500000,9522.8600000,9289.1700000,9483.1700000,30334
20110406,000000,9482.0700000,9656.2400000,9479.8700000,9612.1400000,29821
20110407,000000,9611.0400000,9842.5300000,9596.7100000,9834.8100000,34631
20110408,000000,9834.8100000,9975.9100000,9824.8900000,9934.0200000,27123
20110410,000000,9979.2100000,9993.5400000,9925.2000000,9986.9300000,2733
20110411,000000,9984.7200000,9990.2400000,9790.7200000,9813.8700000,27694
20110412,000000,9811.6600000,9837.0100000,9614.3500000,9672.7700000,35459
20110413,000000,9674.9700000,9715.7600000,9429.1600000,9495.3000000,39128
20110414,000000,9497.5000000,9516.2400000,9359.7100000,9447.9000000,32264
20110415,000000,9447.9000000,9453.4100000,9331.0500000,9380.6600000,26357
20110417,000000,9374.0400000,9442.3900000,9342.0800000,9437.9800000,3256
20110418,000000,9437.9800000,9453.4100000,9197.6700000,9235.1500000,39228
20110419,000000,9232.9500000,9455.6200000,9225.2300000,9440.1800000,27609
20110420,000000,9439.0800000,9615.4500000,9414.8300000,9562.5400000,28627
20110421,000000,9562.5400000,9706.9400000,9530.5700000,9667.2600000,23984
20110424,000000,9698.1200000,9701.4300000,9601.1200000,9629.7800000,2172
20110425,000000,9626.4700000,9638.6000000,9372.9400000,9392.7800000,19355
20110426,000000,9391.6800000,9588.9900000,9380.6600000,9511.8300000,17868
20110427,000000,9511.8300000,9534.9800000,9279.2500000,9504.1200000,24165
20110428,000000,9505.2200000,9505.2200000,9314.5200000,9360.8200000,26113
20110429,000000,9361.9200000,9365.2300000,9166.8100000,9237.3600000,20659
20110501,000000,9230.7400000,9256.1000000,9083.0300000,9121.6200000,3754
20110502,000000,9120.5100000,9313.4200000,9055.4800000,9293.5800000,23243
20110503,000000,9296.8800000,9407.1100000,9199.8800000,9272.6300000,34152
20110504,000000,9271.5300000,9281.4500000,9076.4200000,9115.0000000,32920
20110505,000000,9115.0000000,9117.2100000,8740.2200000,8819.5800000,50481
20110506,000000,8819.5800000,8949.6500000,8659.7500000,8750.1400000,41187
20110508,000000,8785.4100000,8958.4700000,8763.3600000,8954.0600000,4217
20110509,000000,8951.8600000,8973.9100000,8807.4600000,8934.2200000,27337
20110510,000000,8934.2200000,9003.6700000,8827.3000000,8927.6100000,22078
20110511,000000,8933.1200000,8939.7300000,8593.6100000,8603.5300000,38979
20110512,000000,8600.2200000,8804.1500000,8495.5000000,8769.9800000,43496
20110513,000000,8769.9800000,8922.1000000,8728.0900000,8829.5000000,34141
20110515,000000,8829.5000000,8829.5000000,8709.3500000,8725.8900000,3849
20110516,000000,8722.5800000,8861.4700000,8700.5300000,8774.3900000,25664
20110517,000000,8781.0000000,8972.8000000,8725.8900000,8918.7900000,33980
20110518,000000,8918.7900000,9091.8500000,8869.1900000,9074.2200000,34269
20110519,000000,9074.2200000,9076.4200000,8894.5400000,8958.4700000,29940
20110520,000000,8957.3700000,9145.8700000,8943.0400000,9041.1500000,28956
20110522,000000,9043.3500000,9062.0900000,8928.7100000,8934.2200000,3951
20110523,000000,8933.1200000,8933.1200000,8709.3500000,8851.5500000,37331
20110524,000000,8852.6500000,8946.3500000,8819.5800000,8922.1000000,25843
20110525,000000,8922.1000000,9115.0000000,8857.0600000,9112.8000000,31458
20110526,000000,9112.8000000,9120.5100000,8976.1100000,9108.3900000,25413
20110527,000000,9108.3900000,9245.0700000,9087.4400000,9219.7200000,27703
20110529,000000,9212.0000000,9243.9700000,9128.2300000,9149.1700000,1503
20110530,000000,9146.9700000,9202.0800000,9116.1000000,9167.9100000,5128
20110531,000000,9169.0100000,9286.9600000,9132.6400000,9189.9600000,25572
20110601,000000,9191.0600000,9234.0500000,8992.6400000,9024.6100000,34280
20110602,000000,9021.3100000,9124.9200000,8890.1300000,9078.6300000,35175
20110603,000000,9077.5200000,9134.8400000,8924.3000000,9098.4700000,33813
20110605,000000,9079.7300000,9171.2200000,9079.7300000,9146.9700000,923
20110606,000000,9145.8700000,9202.0800000,9059.8900000,9079.7300000,23182
20110607,000000,9076.4200000,9177.8300000,9014.6900000,9069.8100000,24197
20110608,000000,9067.6000000,9080.8300000,8930.9200000,9023.5100000,30636
20110609,000000,9021.3100000,9089.6500000,8917.6900000,9036.7400000,27437
20110610,000000,9036.7400000,9044.4500000,8880.2100000,8903.3600000,32291
20110612,000000,8920.0000000,8949.0000000,8870.0000000,8881.0000000,2370
20110613,000000,8882.0000000,8964.0000000,8846.0000000,8938.0000000,23011
20110614,000000,8936.0000000,9190.0000000,8930.0000000,9138.0000000,38017
20110615,000000,9139.0000000,9221.9800000,9035.6900000,9063.2500000,33626
20110616,000000,9061.0500000,9110.6500000,8921.0500000,9043.4100000,38878
20110617,000000,9040.1000000,9162.4600000,8987.1900000,9036.8000000,26928
20110619,000000,9044.5100000,9061.0500000,8943.1000000,8944.2000000,2829
20110620,000000,8943.1000000,9003.7300000,8829.5600000,8979.4700000,33197
20110621,000000,8980.5800000,9101.8300000,8961.8400000,8968.4500000,28487
20110622,000000,8969.5500000,9031.2800000,8880.2700000,8942.0000000,28345
20110623,000000,8940.8900000,9024.6700000,8851.6100000,9003.7300000,39915
20110624,000000,9004.8300000,9127.1900000,8982.7800000,9014.7500000,33340
20110626,000000,9012.5400000,9039.0000000,8932.0800000,8946.4100000,2067
20110627,000000,8945.3000000,8999.3200000,8894.6000000,8964.0400000,23997
20110628,000000,8964.0400000,9127.1900000,8934.2800000,9081.9900000,14468
20110629,000000,9081.9900000,9368.5900000,9077.5800000,9365.2900000,43806
20110630,000000,9365.2900000,9452.3700000,9320.0900000,9381.8200000,31048
20110701,000000,9378.5100000,9518.5100000,9378.5100000,9501.9700000,25413
20110703,000000,9479.9300000,9557.0900000,9479.9300000,9555.9900000,2593
20110704,000000,9555.9900000,9557.0900000,9452.3700000,9455.6800000,8045
20110705,000000,9454.5700000,9598.9800000,9441.3500000,9570.3200000,23085
20110706,000000,9570.3200000,9601.1800000,9482.1300000,9590.1600000,27971
20110707,000000,9592.3600000,9800.7000000,9574.7300000,9799.6000000,39950
20110708,000000,9798.5000000,9824.9500000,9646.3800000,9723.5400000,37874
20110710,000000,9723.5400000,9744.4800000,9661.8100000,9732.3600000,2577
20110711,000000,9732.3600000,9732.3600000,9557.0900000,9596.7700000,38449
20110712,000000,9596.7700000,9774.2500000,9511.8900000,9747.7900000,35945
20110713,000000,9748.8900000,9786.3700000,9640.8700000,9681.6500000,34348
20110714,000000,9681.6500000,9738.9700000,9601.1800000,9683.8600000,30743
20110715,000000,9678.3400000,9758.8100000,9612.2000000,9740.0700000,26135
20110717,000000,9733.4600000,9807.3100000,9711.4100000,9744.4800000,2443
20110718,000000,9742.2800000,9769.8400000,9638.6600000,9741.1800000,27126
20110719,000000,9741.1800000,9912.0400000,9722.4400000,9840.3800000,30331
20110720,000000,9840.3800000,9842.5900000,9734.5600000,9756.6100000,22216
20110721,000000,9755.5100000,9776.4500000,9623.2300000,9694.8800000,26142
20110722,000000,9692.6700000,9757.7100000,9645.2700000,9704.8000000,17522
20110724,000000,9694.8800000,9744.4800000,9646.3800000,9647.4800000,2911
20110725,000000,9646.3800000,9792.9800000,9635.3500000,9783.0600000,22405
20110726,000000,9784.1700000,9889.9900000,9780.8600000,9874.5600000,22485
20110727,000000,9871.2500000,9895.5000000,9748.8900000,9796.2900000,23039
20110728,000000,9799.6000000,9925.2600000,9773.1400000,9888.8900000,23254
20110729,000000,9886.6800000,9895.5000000,9725.7400000,9886.6800000,28532
20110731,000000,9920.8500000,10009.0400000,9887.7800000,9924.1600000,4076
20110801,000000,9923.0600000,9948.4100000,9655.2000000,9700.3900000,39161
20110802,000000,9702.5900000,9754.4000000,9561.5000000,9687.1600000,30233
20110803,000000,9687.1600000,9708.1100000,9525.1200000,9550.4800000,32561
20110804,000000,9550.4800000,9589.0600000,9213.1700000,9241.8300000,45178
20110805,000000,9241.8300000,9290.3300000,8993.8000000,9093.0100000,52144
20110807,000000,8948.6100000,9094.1200000,8873.6500000,8979.4700000,9085
20110808,000000,8979.4700000,9057.7400000,8417.2900000,8620.1200000,58922
20110809,000000,8620.1200000,8979.4700000,8600.2800000,8921.0500000,45328
20110810,000000,8919.9500000,8933.1800000,8501.0700000,8786.5700000,50378
20110811,000000,8784.3600000,8976.1700000,8691.7700000,8874.7500000,37905
20110812,000000,8875.8600000,8901.2100000,8776.6500000,8825.1500000,22806
20110814,000000,8841.6900000,8942.0000000,8792.0800000,8901.2100000,2856
20110815,000000,8893.4900000,8946.4100000,8798.6900000,8856.0200000,19763
20110816,000000,8849.4000000,8857.1200000,8711.6100000,8844.9900000,23955
20110817,000000,8842.7900000,8991.6000000,8806.4100000,8881.3700000,27329
20110818,000000,8883.5700000,8895.7000000,8654.2900000,8738.0700000,32827
20110819,000000,8738.0700000,8850.5000000,8688.4600000,8770.0300000,24321
20110821,000000,8721.5300000,8853.8100000,8670.8300000,8793.1800000,4508
20110822,000000,8790.9800000,8816.3300000,8664.2100000,8763.4200000,25417
20110823,000000,8763.4200000,8902.3100000,8750.1900000,8813.0200000,30193
20110824,000000,8811.9200000,8886.8800000,8742.4800000,8847.2000000,22290
20110825,000000,8849.4000000,9047.8200000,8844.9900000,8956.3300000,31264
20110826,000000,8956.3300000,9096.3200000,8924.3600000,9048.9200000,26172
20110828,000000,9048.9200000,9050.0200000,8945.3000000,9027.9800000,1785
20110829,000000,9029.0800000,9126.0800000,8962.9400000,9085.3000000,10803
20110830,000000,9087.5000000,9201.0400000,9056.6400000,9143.7200000,5194
20110831,000000,9143.7200000,9310.1700000,9136.0000000,9227.5000000,26827
20110901,000000,9225.2900000,9231.9100000,9097.4200000,9115.0600000,23885
20110902,000000,9115.0600000,9137.1100000,9016.9500000,9077.5800000,23380
20110904,000000,9105.1400000,9110.6500000,9016.9500000,9039.0000000,3006
20110905,000000,9036.8000000,9042.3100000,8884.6800000,8884.6800000,11793
20110906,000000,8886.8800000,9020.2600000,8867.0400000,9005.9300000,21496
20110907,000000,9008.1400000,9147.0300000,8979.4700000,9097.4200000,25208
20110908,000000,9098.5300000,9170.1800000,9009.2400000,9081.9900000,26092
20110909,000000,9086.4000000,9090.8100000,8805.3100000,8828.4600000,30412
20110911,000000,8806.4100000,8809.7200000,8693.9700000,8708.3000000,3909
20110912,000000,8708.3000000,8872.5500000,8609.1000000,8820.7400000,31970
20110913,000000,8819.6400000,8856.0200000,8666.4200000,8677.4400000,33581
20110914,000000,8677.4400000,8745.7800000,8565.0000000,8650.9800000,43915
20110915,000000,8650.9800000,8774.4400000,7601.5800000,8750.1900000,31707
20110916,000000,8747.9900000,8813.0200000,8653.1900000,8674.1300000,20783
20110918,000000,8620.1200000,8631.1400000,8473.5100000,8505.4800000,8129
20110919,000000,8506.5800000,8509.8900000,8249.7400000,8336.8200000,37962
20110920,000000,8334.6200000,8430.5200000,8168.1700000,8309.2700000,44308
20110921,000000,8309.2700000,8342.3400000,8006.1300000,8057.9400000,47422
20110922,000000,8056.8400000,8061.2400000,7447.2500000,7449.4600000,70808
20110923,000000,7448.3600000,7483.6300000,7087.9000000,7314.9800000,56149
20110925,000000,7314.9800000,7399.8500000,7173.8800000,7208.0500000,15890
20110926,000000,7208.0500000,7438.4400000,6771.5300000,7312.7700000,67197
20110927,000000,7312.7700000,7679.8400000,7307.2600000,7394.3400000,55638
20110928,000000,7393.2400000,7543.1600000,6790.2700000,7071.3600000,64803
20110929,000000,7069.1600000,7252.1400000,6953.4200000,7082.3900000,60821
20110930,000000,7085.6900000,7314.9800000,6823.3400000,6859.7200000,64033
20111002,000000,6922.5500000,6940.1900000,6724.1300000,6739.5700000,6773
20111003,000000,6737.3600000,7008.5300000,6600.6700000,6805.7100000,62645
20111004,000000,6804.6000000,6955.6200000,6682.2500000,6926.9600000,57431
20111005,000000,6929.1700000,6989.7900000,6670.1200000,6886.1700000,56167
20111006,000000,6886.1700000,7348.0500000,6881.7700000,7284.1100000,47658
20111007,000000,7281.9100000,7359.0700000,7182.7000000,7242.2200000,43500
20111009,000000,7231.2000000,7372.3000000,7225.6900000,7287.4200000,9454
20111010,000000,7287.4200000,7475.9100000,7260.9600000,7362.3800000,33182
20111011,000000,7362.3800000,7380.0100000,7122.0700000,7314.9800000,43120
20111012,000000,7313.8700000,7521.1100000,7295.1300000,7382.2200000,42527
20111013,000000,7381.1200000,7419.7000000,7244.4300000,7371.1900000,43345
20111014,000000,7371.1900000,7574.0200000,7360.1700000,7574.0200000,36898
20111016,000000,7578.4300000,7589.4500000,7484.7300000,7504.5700000,6157
20111017,000000,7503.4700000,7635.7500000,7303.9500000,7331.5100000,44016
20111018,000000,7329.3100000,7540.9500000,7181.6000000,7387.7300000,55988
20111019,000000,7383.3200000,7396.5500000,6902.7100000,6908.2200000,50584
20111020,000000,6908.2200000,7043.8100000,6682.2500000,6896.1000000,62705
20111021,000000,6898.3000000,7226.7900000,6896.1000000,7166.1600000,36944
20111023,000000,7155.1400000,7345.8400000,7105.5400000,7330.4100000,9925
20111024,000000,7328.2000000,7776.8500000,7317.1800000,7731.6500000,54042
20111025,000000,7732.7500000,7802.2000000,7403.1600000,7712.9100000,48624
20111026,000000,7711.8100000,7910.2300000,7617.0100000,7813.2200000,52309
20111027,000000,7819.8400000,8267.3800000,7794.4800000,8095.4200000,50801
20111028,000000,8095.4200000,8205.6500000,7970.8500000,8202.3400000,33119
20111030,000000,8246.4300000,8250.8400000,7865.0300000,7892.5900000,7188
20111031,000000,7892.5900000,8176.9900000,7872.7500000,7924.5600000,36493
20111101,000000,7924.5600000,7939.9900000,7632.4400000,7823.1400000,47254
20111102,000000,7823.1400000,8001.7200000,7772.4400000,7797.7900000,33112
20111103,000000,7795.5900000,8021.5600000,7658.9000000,7966.4500000,42149
20111104,000000,7967.5500000,8054.6300000,7814.3300000,7861.7300000,26433
20111106,000000,7858.4200000,8054.6300000,7795.5900000,7811.0200000,5040
20111107,000000,7811.0200000,7914.6400000,7695.2800000,7848.5000000,27568
20111108,000000,7848.5000000,7936.6800000,7728.3400000,7892.5900000,32037
20111109,000000,7892.5900000,7893.6900000,7391.0400000,7407.5700000,48744
20111110,000000,7407.5700000,7536.5400000,7314.9800000,7533.2300000,68729
20111111,000000,7529.9300000,7685.3500000,7405.3700000,7685.3500000,22017
20111113,000000,7658.9000000,7904.7200000,7652.2900000,7859.5200000,15500
20111114,000000,7859.5200000,7888.1800000,7660.0000000,7733.8600000,44412
20111115,000000,7733.8600000,7800.0000000,7614.8100000,7614.8100000,34274
20111116,000000,7614.8100000,7777.9500000,7520.0100000,7671.0200000,36779
20111117,000000,7668.8200000,7675.4300000,7343.6400000,7474.8100000,40094
20111118,000000,7473.7100000,7585.0400000,7446.1500000,7503.4700000,27673
20111120,000000,7492.4500000,7516.7000000,7385.5200000,7424.1100000,4616
20111121,000000,7421.9000000,7438.4400000,7213.5600000,7381.1200000,35274
20111122,000000,7384.4200000,7437.3300000,7287.4200000,7318.2800000,40021
20111123,000000,7318.2800000,7319.3900000,7063.6500000,7232.3000000,40130
20111124,000000,7231.2000000,7299.5400000,7188.2100000,7208.0500000,10644
20111125,000000,7208.0500000,7311.6700000,7102.2300000,7231.2000000,20177
20111127,000000,7297.3400000,7458.2800000,7281.9100000,7383.3200000,6222
20111128,000000,7383.3200000,7501.2700000,7355.7600000,7430.7200000,29023
20111129,000000,7431.8200000,7500.1700000,7319.3900000,7329.3100000,6998
20111130,000000,7329.3100000,7980.7800000,7266.4700000,7840.7800000,9913
20111201,000000,7839.6800000,7888.1800000,7754.8000000,7855.1100000,32000
20111202,000000,7855.1100000,8099.8300000,7838.5800000,7904.7200000,33860
20111204,000000,7904.7200000,7980.7800000,7857.3200000,7873.8500000,4869
20111205,000000,7873.8500000,8016.0500000,7771.3400000,7844.0900000,33783
20111206,000000,7844.0900000,7952.1200000,7771.3400000,7902.5100000,30957
20111207,000000,7902.5100000,7968.6500000,7763.6200000,7849.6000000,32240
20111208,000000,7848.5000000,7946.6000000,7669.9200000,7738.2700000,44362
20111209,000000,7740.4700000,7925.6600000,7662.2100000,7878.2600000,30225
20111211,000000,7863.9300000,7873.8500000,7701.8900000,7704.0900000,5642
20111212,000000,7702.9900000,7716.2200000,7572.9200000,7608.1900000,29005
